
6.41,20.11,3.96,731,Moderate Risk
8.36,33.83,5.64,638,Moderate Risk
8.06,20.85,8.92,789,Moderate Risk
6.21,29.06,9.94,577,Moderate Risk
7.11,16.61,9.69,942,Moderate Risk
6.18,23.79,7.18,910,Moderate Risk
6.82,30.78,1.43,443,Low Risk
6.88,29.48,0.23,312,Low Risk
7.50,31.56,8.25,703,Moderate Risk
8.44,29.93,8.41,774,Moderate Risk
6.42,21.93,7.46,802,Moderate Risk
6.82,24.27,2.80,212,Low Risk
7.47,33.50,6.40,838,Moderate Risk
6.43,31.56,3.16,831,Moderate Risk
7.78,27.68,4.51,100,Low Risk
7.01,24.80,3.82,367,Low Risk
8.37,23.59,9.14,821,Moderate Risk
7.58,26.35,2.34,274,Low Risk
6.91,20.82,5.78,618,Moderate Risk
7.80,27.08,3.61,209,Low Risk
8.10,18.16,6.63,571,Moderate Risk
8.00,20.33,5.65,786,Moderate Risk
6.66,33.53,9.24,866,Moderate Risk
7.04,27.48,1.02,269,Low Risk
7.13,29.32,2.21,81,Low Risk
6.97,32.36,7.66,835,Moderate Risk
6.78,27.28,3.69,156,Low Risk
7.88,30.96,1.66,304,Low Risk
6.03,26.89,5.03,656,Moderate Risk
6.73,21.12,6.52,711,Moderate Risk
6.35,34.81,0.45,695,Moderate Risk
6.32,34.15,2.92,938,Moderate Risk
6.69,31.15,8.09,593,Moderate Risk
7.91,29.86,5.20,524,Moderate Risk
8.42,26.94,0.35,301,Low Risk
7.29,24.58,2.82,186,Low Risk
6.85,32.02,6.39,853,Moderate Risk
8.07,24.10,1.99,284,Low Risk
6.17,15.37,8.27,777,Moderate Risk
6.23,30.68,6.77,589,Moderate Risk
6.86,24.77,4.71,436,Low Risk
7.12,15.60,9.16,781,Moderate Risk
8.00,28.00,3.92,314,Low Risk
8.31,28.69,2.35,142,Low Risk
7.33,24.60,6.61,883,Moderate Risk
7.24,30.07,5.73,599,Moderate Risk
6.53,28.39,3.35,351,Low Risk
7.13,27.78,3.44,195,Low Risk
8.31,29.89,3.98,180,Low Risk
6.98,28.87,2.91,160,Low Risk
6.53,34.87,7.10,726,Moderate Risk
6.84,26.66,6.51,743,Moderate Risk
7.29,25.00,4.41,112,Low Risk
7.50,29.52,3.98,353,Low Risk
7.08,30.32,3.65,234,Low Risk
7.90,29.42,2.83,357,Low Risk
7.46,25.20,0.86,419,Low Risk
7.66,30.57,2.68,383,Low Risk
8.16,26.83,3.21,323,Low Risk
8.16,32.32,5.48,587,Moderate Risk
6.51,26.27,7.74,898,Moderate Risk
7.56,26.10,3.96,132,Low Risk
7.79,18.22,9.45,732,Moderate Risk
6.37,24.19,8.27,782,Moderate Risk
8.11,19.84,9.85,563,Moderate Risk
6.45,21.99,8.76,802,Moderate Risk
8.00,19.59,6.17,802,Moderate Risk
6.40,18.90,5.99,559,Moderate Risk
7.85,25.25,1.29,338,Low Risk
6.37,19.68,7.22,746,Moderate Risk
6.95,22.64,6.00,940,Moderate Risk
6.36,35.93,5.07,916,Moderate Risk
6.68,24.25,6.93,925,Moderate Risk
8.46,29.86,4.44,447,Low Risk
6.27,25.86,5.24,832,Moderate Risk
7.02,27.84,3.98,109,Low Risk
7.69,28.64,7.17,779,Moderate Risk
6.24,22.47,8.77,649,Moderate Risk
6.27,17.69,8.41,870,Moderate Risk
6.36,35.85,7.86,783,Moderate Risk
7.61,28.63,0.14,423,Low Risk
8.27,32.47,9.12,524,Moderate Risk
8.06,29.96,2.75,311,Low Risk
8.46,19.08,8.88,679,Moderate Risk
7.45,26.44,1.97,438,Low Risk
8.40,27.24,4.40,447,Low Risk
6.76,29.66,7.49,900,Moderate Risk
7.05,26.89,6.40,702,Moderate Risk
6.99,29.05,4.16,306,Low Risk
6.12,16.92,6.79,690,Moderate Risk
8.07,30.94,5.49,528,Moderate Risk
6.06,26.12,2.76,744,Moderate Risk
7.83,20.47,6.46,572,Moderate Risk
7.02,27.44,2.04,439,Low Risk
6.02,31.16,6.94,843,Moderate Risk
6.72,24.59,0.03,418,Low Risk
6.87,21.64,5.49,879,Moderate Risk
8.41,28.63,4.01,369,Low Risk
7.65,27.19,3.03,177,Low Risk
7.36,31.12,5.16,777,Moderate Risk
6.32,22.93,6.45,750,Moderate Risk
6.98,28.91,9.65,600,Moderate Risk
6.09,18.28,8.33,696,Moderate Risk
7.90,24.21,7.17,858,Moderate Risk
6.41,24.24,4.79,588,Moderate Risk
7.49,30.57,3.92,160,Low Risk
7.75,29.29,0.33,254,Low Risk
6.92,27.21,3.59,252,Low Risk
7.58,25.93,8.48,771,Moderate Risk
7.91,26.20,3.84,219,Low Risk
6.46,18.18,4.62,808,Moderate Risk
7.50,29.88,2.72,361,Low Risk
7.83,24.61,2.74,403,Low Risk
6.89,29.62,0.62,304,Low Risk
6.41,20.46,6.14,669,Moderate Risk
6.71,26.24,4.48,108,Low Risk
8.33,15.32,6.06,907,Moderate Risk
6.89,34.66,5.47,913,Moderate Risk
6.27,33.02,7.99,763,Moderate Risk
6.21,26.98,7.51,690,Moderate Risk
6.45,22.99,7.71,817,Moderate Risk
6.32,21.72,4.99,747,Moderate Risk
7.24,30.27,3.54,427,Low Risk
6.87,30.78,9.33,914,Moderate Risk
8.10,24.91,0.54,98,Low Risk
8.20,29.93,1.53,211,Low Risk
7.18,25.74,4.20,248,Low Risk
8.22,19.34,6.14,927,Moderate Risk
7.13,28.22,0.08,119,Low Risk
7.61,31.08,7.19,738,Moderate Risk
6.41,34.90,5.59,877,Moderate Risk
6.13,22.57,4.85,759,Moderate Risk
6.40,19.70,4.24,749,Moderate Risk
6.63,35.88,5.20,803,Moderate Risk
7.88,25.94,1.62,418,Low Risk
6.43,16.85,1.09,533,Moderate Risk
6.33,28.25,2.90,866,Moderate Risk
8.32,15.06,7.09,658,Moderate Risk
7.72,17.76,5.88,778,Moderate Risk
7.18,30.35,4.80,171,Low Risk
6.24,30.80,5.71,534,Moderate Risk
8.13,28.69,5.59,733,Moderate Risk
6.27,25.31,3.07,727,Moderate Risk
7.53,28.26,0.97,405,Low Risk
7.67,24.18,8.97,596,Moderate Risk
7.00,21.05,6.00,869,Moderate Risk
8.28,15.52,6.98,725,Moderate Risk
6.13,15.17,4.64,554,Moderate Risk
8.04,18.56,7.57,603,Moderate Risk
7.38,31.10,5.84,839,Moderate Risk
7.53,30.92,0.54,422,Low Risk
8.47,29.59,8.90,655,Moderate Risk
7.46,29.29,3.06,339,Low Risk
7.99,25.32,1.38,199,Low Risk
6.38,33.69,0.88,777,Moderate Risk
8.02,35.92,7.20,817,Moderate Risk
7.90,33.14,7.04,552,Moderate Risk
8.42,23.60,7.00,565,Moderate Risk
8.34,23.54,9.16,706,Moderate Risk
6.54,30.70,3.49,262,Low Risk
7.16,29.12,5.61,874,Moderate Risk
8.28,22.68,6.20,860,Moderate Risk
7.60,19.25,9.79,587,Moderate Risk
7.16,27.74,3.12,239,Low Risk
6.27,32.00,9.56,533,Moderate Risk
6.88,25.15,1.49,293,Low Risk
7.66,22.81,7.64,790,Moderate Risk
7.94,36.13,6.33,537,Moderate Risk
7.12,31.52,8.17,734,Moderate Risk
6.14,24.83,0.29,896,Moderate Risk
7.58,30.94,0.78,255,Low Risk
8.30,28.29,0.70,330,Low Risk
7.24,22.26,5.93,743,Moderate Risk
8.32,26.63,6.03,714,Moderate Risk
6.88,25.70,9.06,669,Moderate Risk
8.22,27.43,4.68,415,Low Risk
7.97,30.21,0.68,359,Low Risk
8.40,27.48,2.10,161,Low Risk
7.98,26.99,0.08,114,Low Risk
6.80,25.05,7.77,542,Moderate Risk
8.25,25.80,8.16,868,Moderate Risk
7.67,28.65,9.98,923,Moderate Risk
6.41,31.80,4.12,874,Moderate Risk
6.12,33.58,0.19,620,Moderate Risk
6.92,25.80,2.35,256,Low Risk
7.97,31.87,5.88,865,Moderate Risk
7.55,29.74,9.62,683,Moderate Risk
7.32,28.71,1.04,279,Low Risk
6.01,22.37,1.22,783,Moderate Risk
7.09,21.01,7.02,615,Moderate Risk
6.39,24.37,6.67,934,Moderate Risk
7.14,28.96,2.50,335,Low Risk
8.48,15.76,8.13,703,Moderate Risk
8.20,26.15,1.29,136,Low Risk
6.78,32.53,9.26,917,Moderate Risk
7.48,24.11,2.01,348,Low Risk
7.25,28.03,0.81,292,Low Risk
6.33,19.28,3.40,548,Moderate Risk
8.47,29.79,1.88,436,Low Risk
7.06,17.78,5.27,745,Moderate Risk
7.26,30.72,6.87,948,Moderate Risk
7.62,24.92,4.91,210,Low Risk
6.48,20.19,6.61,894,Moderate Risk
6.56,25.41,3.65,160,Low Risk
6.48,16.49,0.28,809,Moderate Risk
6.96,33.25,9.74,685,Moderate Risk
6.50,15.69,8.19,628,Moderate Risk
8.32,24.03,0.73,345,Low Risk
7.79,27.97,4.49,148,Low Risk
8.24,24.58,6.35,536,Moderate Risk
8.12,27.53,1.91,104,Low Risk
7.76,26.51,5.78,670,Moderate Risk
6.61,19.24,5.34,545,Moderate Risk
7.54,25.13,2.08,382,Low Risk
6.47,31.34,1.41,737,Moderate Risk
6.33,19.87,7.59,665,Moderate Risk
7.58,28.27,3.23,344,Low Risk
7.56,24.94,2.44,287,Low Risk
6.39,31.13,7.38,782,Moderate Risk
6.88,23.22,7.36,944,Moderate Risk
6.17,29.11,2.76,661,Moderate Risk
7.79,34.38,8.73,532,Moderate Risk
8.47,25.91,6.88,922,Moderate Risk
7.85,26.42,3.46,101,Low Risk
8.11,30.19,4.28,272,Low Risk
7.19,34.40,7.27,823,Moderate Risk
6.24,31.43,2.12,575,Moderate Risk
7.82,27.10,4.69,161,Low Risk
6.64,22.98,6.54,881,Moderate Risk
6.97,35.71,5.39,834,Moderate Risk
7.76,19.19,6.08,825,Moderate Risk
8.26,31.95,5.46,769,Moderate Risk
7.22,26.48,1.99,199,Low Risk
8.40,29.39,4.10,199,Low Risk
7.30,19.46,5.32,715,Moderate Risk
6.31,21.93,7.80,668,Moderate Risk
7.30,35.24,6.54,907,Moderate Risk
8.15,30.75,4.27,418,Low Risk
7.34,27.99,9.74,525,Moderate Risk
7.87,30.48,1.08,87,Low Risk
7.37,30.10,2.07,384,Low Risk
7.37,30.29,3.41,109,Low Risk
6.71,29.71,2.29,399,Low Risk
6.50,20.02,6.25,852,Moderate Risk
6.70,26.81,0.40,146,Low Risk
7.10,30.77,1.77,146,Low Risk
8.02,30.34,2.93,327,Low Risk
8.07,18.33,6.83,800,Moderate Risk
6.41,22.34,8.76,767,Moderate Risk
7.38,29.10,7.99,676,Moderate Risk
7.04,30.36,1.82,369,Low Risk
7.43,33.88,5.65,627,Moderate Risk
7.62,26.52,0.30,415,Low Risk
6.70,27.44,3.10,132,Low Risk
8.30,26.26,8.06,590,Moderate Risk
8.34,24.70,4.57,193,Low Risk
6.26,29.96,1.50,927,Moderate Risk
7.76,28.25,4.39,302,Low Risk
6.08,32.13,1.98,873,Moderate Risk
6.12,17.44,3.93,727,Moderate Risk
8.39,30.71,4.88,325,Low Risk
7.74,29.09,3.50,388,Low Risk
6.81,34.29,9.37,869,Moderate Risk
7.67,28.56,5.62,769,Moderate Risk
8.12,30.56,8.43,614,Moderate Risk
8.18,30.94,7.61,907,Moderate Risk
6.05,27.02,6.61,682,Moderate Risk
8.05,25.85,4.97,317,Low Risk
8.13,25.75,0.02,389,Low Risk
7.49,24.92,6.13,778,Moderate Risk
7.20,30.48,3.56,222,Low Risk
6.28,32.10,1.18,765,Moderate Risk
6.60,28.67,4.45,317,Low Risk
7.23,34.73,7.36,743,Moderate Risk
8.16,35.87,9.62,647,Moderate Risk
8.01,25.77,3.74,396,Low Risk
7.24,34.15,5.43,720,Moderate Risk
7.96,17.81,8.51,841,Moderate Risk
7.91,27.81,3.34,147,Low Risk
7.45,24.97,1.42,205,Low Risk
6.55,28.11,2.82,137,Low Risk
6.87,22.63,8.99,851,Moderate Risk
6.41,21.72,1.59,807,Moderate Risk
6.02,20.09,3.29,555,Moderate Risk
6.20,24.69,4.65,708,Moderate Risk
7.90,20.27,8.47,822,Moderate Risk
6.08,18.60,9.38,788,Moderate Risk
7.00,26.55,4.26,324,Low Risk
8.46,21.67,9.32,663,Moderate Risk
7.99,24.82,1.61,213,Low Risk
7.88,27.52,1.57,271,Low Risk
6.69,25.09,9.49,927,Moderate Risk
7.60,28.24,5.10,660,Moderate Risk
7.25,27.97,1.86,320,Low Risk
7.56,26.10,4.88,418,Low Risk
7.09,19.25,7.83,684,Moderate Risk
7.33,19.83,8.27,878,Moderate Risk
8.47,34.82,8.64,601,Moderate Risk
6.82,32.68,5.70,737,Moderate Risk
6.54,21.24,8.67,635,Moderate Risk
7.12,24.32,5.10,561,Moderate Risk
7.31,23.35,6.07,920,Moderate Risk
6.21,18.77,7.59,882,Moderate Risk
8.02,28.76,4.25,430,Low Risk
7.05,24.88,0.74,217,Low Risk
7.03,26.29,3.50,302,Low Risk
7.65,31.15,6.24,564,Moderate Risk
7.93,28.98,1.92,260,Low Risk
8.46,30.55,1.48,251,Low Risk
6.43,19.16,2.93,713,Moderate Risk
6.86,28.45,0.32,260,Low Risk
6.42,25.45,7.43,836,Moderate Risk
8.20,26.40,2.59,192,Low Risk
7.37,30.10,1.24,319,Low Risk
8.13,19.15,6.99,629,Moderate Risk
8.46,36.40,8.43,680,Moderate Risk
7.38,27.33,0.20,289,Low Risk
6.29,26.22,2.34,840,Moderate Risk
6.90,29.07,9.45,922,Moderate Risk
6.09,32.82,3.85,683,Moderate Risk
8.12,28.61,9.39,730,Moderate Risk
6.04,22.40,2.74,554,Moderate Risk
7.48,24.62,2.18,399,Low Risk
6.26,30.39,2.14,610,Moderate Risk
6.02,35.92,0.85,542,Moderate Risk
6.64,15.44,8.96,530,Moderate Risk
7.38,17.88,9.80,855,Moderate Risk
6.19,29.82,9.54,520,Moderate Risk
7.54,19.15,8.52,813,Moderate Risk
7.68,34.45,8.47,792,Moderate Risk
8.42,31.46,6.61,832,Moderate Risk
8.25,29.40,8.26,849,Moderate Risk
7.42,27.80,2.08,436,Low Risk
7.98,24.47,3.88,396,Low Risk
6.91,30.51,6.41,582,Moderate Risk
7.46,35.35,8.75,751,Moderate Risk
7.01,35.97,6.61,606,Moderate Risk
6.84,20.91,8.39,784,Moderate Risk
7.82,26.10,4.74,219,Low Risk
6.74,16.82,7.17,729,Moderate Risk
6.95,21.41,9.80,814,Moderate Risk
6.92,30.78,1.53,346,Low Risk
8.18,30.93,9.27,855,Moderate Risk
6.43,20.12,5.22,821,Moderate Risk
6.95,26.07,6.43,669,Moderate Risk
8.22,16.61,8.78,690,Moderate Risk
6.04,18.96,4.10,731,Moderate Risk
8.37,30.74,4.19,411,Low Risk
8.25,15.45,5.27,618,Moderate Risk
7.04,25.79,0.19,370,Low Risk
7.63,27.53,4.97,202,Low Risk
8.48,28.96,2.91,139,Low Risk
7.39,17.83,9.28,615,Moderate Risk
6.24,22.91,0.88,577,Moderate Risk
8.13,27.73,4.59,436,Low Risk
6.33,27.29,9.47,554,Moderate Risk
6.64,19.59,9.01,733,Moderate Risk
8.18,36.09,7.01,854,Moderate Risk
6.64,27.99,5.89,749,Moderate Risk
7.86,26.10,2.81,150,Low Risk
7.12,27.37,3.67,156,Low Risk
7.90,28.31,0.90,164,Low Risk
6.58,34.16,7.86,707,Moderate Risk
7.05,29.92,3.24,375,Low Risk
6.79,30.85,6.68,590,Moderate Risk
6.62,25.58,3.58,160,Low Risk
6.79,30.11,4.64,181,Low Risk
6.81,17.84,5.55,577,Moderate Risk
8.39,32.90,8.02,520,Moderate Risk
7.33,26.93,2.11,255,Low Risk
7.16,26.63,3.99,161,Low Risk
7.26,27.83,1.30,166,Low Risk
8.49,28.62,0.76,347,Low Risk
7.63,15.89,6.05,592,Moderate Risk
7.76,30.66,1.89,335,Low Risk
6.78,24.36,0.60,236,Low Risk
7.18,17.02,8.97,928,Moderate Risk
6.46,23.61,5.34,798,Moderate Risk
7.71,29.54,1.35,110,Low Risk
6.86,29.92,0.53,90,Low Risk
7.87,26.49,1.20,404,Low Risk
6.53,29.36,4.71,401,Low Risk
7.01,15.77,6.68,662,Moderate Risk
7.18,27.55,6.41,783,Moderate Risk
6.42,20.81,1.44,586,Moderate Risk
6.17,31.45,6.33,802,Moderate Risk
6.79,30.46,4.05,315,Low Risk
7.36,24.14,4.65,265,Low Risk
7.63,23.15,8.01,721,Moderate Risk
7.06,26.61,3.33,168,Low Risk
7.25,28.79,1.47,81,Low Risk
7.36,33.19,8.73,877,Moderate Risk
7.28,26.32,2.12,116,Low Risk
6.23,26.88,2.94,917,Moderate Risk
7.01,27.81,7.07,813,Moderate Risk
6.51,31.13,6.84,535,Moderate Risk
7.33,24.16,8.00,762,Moderate Risk
7.89,26.46,1.84,425,Low Risk
7.45,24.81,3.52,437,Low Risk
6.55,30.77,1.26,404,Low Risk
6.52,27.81,5.41,775,Moderate Risk
6.09,30.36,2.93,689,Moderate Risk
7.07,21.86,6.89,699,Moderate Risk
7.08,25.15,0.00,333,Low Risk
6.59,24.85,0.60,334,Low Risk
7.91,25.68,4.33,427,Low Risk
6.97,35.85,9.58,688,Moderate Risk
7.67,28.98,8.91,824,Moderate Risk
7.60,26.19,9.94,525,Moderate Risk
7.51,25.35,4.17,275,Low Risk
8.27,25.56,0.47,153,Low Risk
6.04,21.88,3.06,696,Moderate Risk
6.17,32.76,6.76,910,Moderate Risk
7.80,30.65,1.35,285,Low Risk
6.88,27.81,3.00,217,Low Risk
8.47,30.58,0.56,191,Low Risk
6.54,25.85,4.75,328,Low Risk
6.46,27.95,2.09,661,Moderate Risk
7.47,29.43,0.91,166,Low Risk
6.70,30.67,4.11,392,Low Risk
6.85,27.54,3.51,241,Low Risk
8.30,19.71,5.38,731,Moderate Risk
6.07,15.46,7.49,854,Moderate Risk
7.33,29.81,1.13,223,Low Risk
6.84,32.21,7.91,873,Moderate Risk
6.87,26.63,0.26,118,Low Risk
6.62,25.63,4.43,447,Low Risk
6.34,27.80,5.87,573,Moderate Risk
6.09,23.30,9.57,777,Moderate Risk
8.47,28.65,5.74,773,Moderate Risk
7.65,25.80,1.59,311,Low Risk
7.94,25.26,5.17,661,Moderate Risk
6.16,16.53,3.96,555,Moderate Risk
6.04,27.86,4.79,713,Moderate Risk
7.50,26.02,1.97,135,Low Risk
7.81,34.30,5.01,943,Moderate Risk
6.99,28.50,1.50,150,Low Risk
6.97,36.09,7.44,773,Moderate Risk
6.96,16.56,5.94,717,Moderate Risk
6.38,15.42,0.79,736,Moderate Risk
7.88,18.39,8.90,643,Moderate Risk
6.54,24.86,6.16,890,Moderate Risk
6.81,24.96,3.16,235,Low Risk
7.68,25.12,0.46,81,Low Risk
6.00,29.04,6.32,554,Moderate Risk
7.92,24.96,3.73,296,Low Risk
8.25,34.46,9.08,683,Moderate Risk
6.13,20.68,0.35,909,Moderate Risk
7.48,26.77,0.39,377,Low Risk
7.02,25.17,9.49,596,Moderate Risk
6.20,25.55,9.65,846,Moderate Risk
7.71,24.74,0.28,397,Low Risk
7.53,23.13,7.16,896,Moderate Risk
7.61,25.34,2.21,288,Low Risk
8.03,20.48,7.01,917,Moderate Risk
6.72,28.82,8.69,747,Moderate Risk
7.69,24.75,1.01,226,Low Risk
7.86,29.58,2.39,299,Low Risk
6.42,23.26,0.24,890,Moderate Risk
8.39,27.08,0.44,222,Low Risk
6.85,27.88,0.30,250,Low Risk
7.78,32.30,8.01,569,Moderate Risk
7.88,27.25,2.98,430,Low Risk
7.26,28.06,4.93,441,Low Risk
6.32,24.04,7.88,910,Moderate Risk
6.69,28.82,4.95,368,Low Risk
6.59,27.71,4.29,404,Low Risk
7.30,30.54,0.12,334,Low Risk
6.65,21.49,5.68,768,Moderate Risk
7.37,30.71,1.25,274,Low Risk
6.72,31.13,7.65,540,Moderate Risk
6.00,30.54,2.58,639,Moderate Risk
6.91,19.13,6.74,660,Moderate Risk
7.52,23.72,6.46,757,Moderate Risk
7.93,31.83,6.17,703,Moderate Risk
6.07,21.65,2.67,850,Moderate Risk
6.65,28.38,2.67,113,Low Risk
8.46,34.65,8.63,903,Moderate Risk
6.66,29.87,0.13,151,Low Risk
7.94,25.19,1.81,287,Low Risk
7.27,21.81,6.10,811,Moderate Risk
6.30,24.04,8.17,819,Moderate Risk
7.61,25.83,3.58,167,Low Risk
8.42,22.93,6.53,679,Moderate Risk
8.22,16.85,5.57,841,Moderate Risk
7.73,29.62,0.65,351,Low Risk
7.28,18.26,6.22,648,Moderate Risk
6.80,26.05,8.14,833,Moderate Risk
6.89,29.81,9.92,585,Moderate Risk
6.87,25.28,0.30,130,Low Risk
8.30,35.72,6.60,898,Moderate Risk
6.53,25.70,4.14,172,Low Risk
6.95,29.07,0.10,191,Low Risk
7.08,20.37,6.14,849,Moderate Risk
7.02,24.09,1.22,350,Low Risk
6.01,22.08,3.79,757,Moderate Risk
6.68,26.33,2.61,438,Low Risk
7.25,27.44,3.61,378,Low Risk
7.90,25.59,4.93,386,Low Risk
7.42,30.91,3.59,159,Low Risk
6.96,32.25,5.53,837,Moderate Risk
7.66,29.87,2.39,261,Low Risk
7.67,18.30,6.35,646,Moderate Risk
6.62,17.50,8.54,735,Moderate Risk
6.26,22.48,2.24,723,Moderate Risk
8.01,31.50,5.08,770,Moderate Risk
7.32,17.68,6.49,643,Moderate Risk
6.44,17.87,5.65,754,Moderate Risk
6.66,28.66,3.66,438,Low Risk
7.92,32.43,6.42,795,Moderate Risk
7.63,28.34,0.28,408,Low Risk
8.36,28.99,3.70,398,Low Risk
7.16,21.07,5.33,739,Moderate Risk
6.13,20.68,0.21,711,Moderate Risk
7.75,24.57,5.08,658,Moderate Risk
6.64,23.34,6.54,604,Moderate Risk
6.81,26.80,7.59,715,Moderate Risk
6.49,21.96,1.13,543,Moderate Risk
6.77,18.62,9.91,552,Moderate Risk
8.07,27.10,6.06,806,Moderate Risk
7.44,24.95,3.63,346,Low Risk
6.27,30.56,2.49,908,Moderate Risk
7.47,27.52,5.73,577,Moderate Risk
7.58,17.05,8.82,949,Moderate Risk
8.21,31.95,5.21,796,Moderate Risk
8.15,22.99,6.62,824,Moderate Risk
6.16,30.07,3.58,604,Moderate Risk
8.17,25.22,3.88,133,Low Risk
6.13,26.29,2.86,604,Moderate Risk
6.38,23.88,7.06,697,Moderate Risk
6.28,28.55,3.59,545,Moderate Risk
6.45,17.07,1.91,523,Moderate Risk
8.01,28.55,3.69,377,Low Risk
7.71,32.15,8.54,813,Moderate Risk
7.72,27.09,7.38,949,Moderate Risk
8.30,29.82,3.35,248,Low Risk
6.98,26.55,9.07,799,Moderate Risk
6.01,17.92,0.75,727,Moderate Risk
7.60,25.44,0.50,427,Low Risk
8.17,26.86,1.27,382,Low Risk
8.44,25.86,1.17,396,Low Risk
6.91,25.64,0.88,414,Low Risk
8.05,25.10,6.61,819,Moderate Risk
8.12,18.49,6.01,602,Moderate Risk
6.36,28.70,6.48,599,Moderate Risk
7.58,25.91,6.88,663,Moderate Risk
6.43,21.65,7.57,638,Moderate Risk
7.12,27.58,2.07,387,Low Risk
8.20,20.41,6.22,815,Moderate Risk
7.97,24.31,5.80,916,Moderate Risk
7.43,31.93,9.44,726,Moderate Risk
8.02,27.60,2.32,441,Low Risk
6.38,17.94,0.59,819,Moderate Risk
6.49,22.22,6.54,806,Moderate Risk
6.52,25.87,7.40,921,Moderate Risk
7.94,25.18,2.83,415,Low Risk
8.23,24.81,5.71,736,Moderate Risk
7.41,28.39,0.59,119,Low Risk
8.39,28.74,9.60,575,Moderate Risk
7.82,30.43,1.10,250,Low Risk
7.41,25.21,0.68,128,Low Risk
7.53,27.54,0.44,259,Low Risk
8.12,25.72,4.27,444,Low Risk
6.22,18.55,0.97,809,Moderate Risk
6.42,16.41,7.45,733,Moderate Risk
6.67,30.50,8.99,769,Moderate Risk
8.24,27.11,2.60,339,Low Risk
8.36,28.10,6.29,679,Moderate Risk
6.89,27.32,0.42,135,Low Risk
8.31,28.42,3.87,90,Low Risk
7.37,30.30,2.93,89,Low Risk
7.18,28.30,2.29,161,Low Risk
8.08,15.95,6.45,821,Moderate Risk
7.37,24.76,1.30,422,Low Risk
7.14,34.12,8.61,724,Moderate Risk
6.04,33.24,6.65,559,Moderate Risk
6.03,24.23,7.11,894,Moderate Risk
7.57,27.63,9.35,908,Moderate Risk
6.18,24.26,9.42,767,Moderate Risk
7.84,23.55,5.52,787,Moderate Risk
7.56,29.39,4.95,294,Low Risk
7.14,29.30,3.35,226,Low Risk
7.78,30.66,7.16,564,Moderate Risk
8.48,15.95,5.38,862,Moderate Risk
6.62,30.58,9.33,811,Moderate Risk
7.39,24.78,2.39,293,Low Risk
8.11,25.39,3.10,362,Low Risk
6.04,21.95,3.16,699,Moderate Risk
6.51,19.81,8.06,527,Moderate Risk
7.30,25.63,0.99,85,Low Risk
7.38,25.41,4.56,168,Low Risk
6.22,26.75,4.28,928,Moderate Risk
7.02,30.72,0.73,449,Low Risk
7.30,26.51,4.11,323,Low Risk
7.06,25.75,5.13,948,Moderate Risk
7.75,24.81,0.65,359,Low Risk
7.93,32.23,5.10,754,Moderate Risk
7.15,27.16,9.59,858,Moderate Risk
7.06,16.67,9.79,883,Moderate Risk
7.76,26.00,5.32,563,Moderate Risk
7.39,28.04,5.15,548,Moderate Risk
8.18,30.04,2.85,176,Low Risk
7.20,29.67,9.97,615,Moderate Risk
7.44,29.88,2.74,270,Low Risk
6.32,18.90,4.53,647,Moderate Risk
8.09,27.08,0.03,178,Low Risk
7.06,25.56,3.49,307,Low Risk
7.80,26.85,0.71,417,Low Risk
7.07,15.96,7.44,655,Moderate Risk
6.00,35.55,5.61,585,Moderate Risk
7.00,35.86,5.72,847,Moderate Risk
6.37,24.25,2.87,759,Moderate Risk
7.00,30.03,8.15,639,Moderate Risk
6.80,26.19,0.03,131,Low Risk
6.51,24.09,3.34,98,Low Risk
6.31,26.26,6.59,947,Moderate Risk
7.82,24.22,9.08,912,Moderate Risk
7.89,24.24,2.35,147,Low Risk
6.66,17.52,5.41,880,Moderate Risk
7.24,18.99,5.38,628,Moderate Risk
7.16,31.87,8.74,577,Moderate Risk
6.89,25.33,0.51,138,Low Risk
6.69,25.65,4.25,183,Low Risk
6.46,31.31,1.82,941,Moderate Risk
8.18,28.37,0.21,157,Low Risk
8.08,30.85,1.47,410,Low Risk
7.04,22.51,9.77,726,Moderate Risk
7.80,26.38,2.15,139,Low Risk
7.25,17.24,9.35,749,Moderate Risk
6.21,32.53,2.05,766,Moderate Risk
8.06,15.98,9.31,851,Moderate Risk
6.55,24.75,6.55,885,Moderate Risk
7.77,27.17,1.13,247,Low Risk
7.32,22.45,5.82,749,Moderate Risk
7.73,29.70,3.19,166,Low Risk
7.18,24.56,3.83,347,Low Risk
7.76,28.24,4.40,109,Low Risk
6.08,16.30,4.23,541,Moderate Risk
6.10,29.32,6.64,737,Moderate Risk
8.24,25.46,7.68,738,Moderate Risk
7.87,27.22,3.29,340,Low Risk
8.07,34.00,9.24,609,Moderate Risk
7.14,19.88,9.38,637,Moderate Risk
7.15,24.84,0.41,242,Low Risk
7.33,27.71,0.15,216,Low Risk
6.61,24.15,4.25,116,Low Risk
7.83,27.81,5.91,635,Moderate Risk
8.07,26.72,2.78,136,Low Risk
8.27,29.94,2.59,367,Low Risk
7.29,34.28,6.78,635,Moderate Risk
7.04,23.73,6.02,776,Moderate Risk
8.08,27.13,1.67,263,Low Risk
7.88,18.43,8.85,847,Moderate Risk
8.17,32.39,6.80,834,Moderate Risk
7.64,25.86,3.63,190,Low Risk
8.21,24.82,6.84,580,Moderate Risk
6.22,25.21,1.13,930,Moderate Risk
7.70,27.24,4.68,380,Low Risk
6.22,22.63,1.69,890,Moderate Risk
7.87,24.10,0.41,439,Low Risk
